tweet_id,sentiment,content
1696043483.0,relief,@electricbluebrd Aw thank you. I suppose it's a good thing since it means more tweeting.
1696043512.0,hate,Watching my girlfriend get out the showe  with her lime green towel .. IM BAD!!!!   Mohawk Kidd
1696043520.0,worry,about to book train tickets for friday!
1696043585.0,fun,@Perpetual_Kid May the 4th be with you
1696043631.0,happiness,@jkarney  #amtarot Thank you so much!
1696043669.0,happiness,"@MrsVaught happy birthday, amber! hope it's a great one...and - you're far away from thirty...shhh...you're making us 29'ers feel sad!"
1696043684.0,sadness,I'm up. I have a plan to transform my bedroom today. Random.
1696043736.0,happiness,"@mcflyyerr yeah that's trueee  i can't wait till the tour dvd comes out, that tour was so epic (: and the backstage material is hilarious"
1696043746.0,happiness,@RainbowSuicide SHOW ME SHOW ME!!!
1696043781.0,neutral,5 things this Twitterer could do without  http://MikeFrizzi.com/blog/?p=192 SRC @MikeFrizzi / I like this guy.
1696043805.0,love,"@TruthsCompany Man, Joel!  You're amazing at uncovering that little truth hiding under my surface.  Thanks."
1696043806.0,sadness,Good morning scary world!
1696043831.0,worry,"J, sorry about the bad night, hopefully my workout updates gave you a little humor in your night.."
1696043865.0,worry,I wish I had a friend that was a chiropractor
1696043909.0,fun,@prisca_eyedea I love last.fm but find it a lot easier (and more content) on spotify  add me on http://last.fm/user/an0key if you like
1696043911.0,surprise,@nic0pic0 You're welcome. There!  I added you already!
1696043926.0,love,@TweetPhoto Kewl Sounds good. Will wait for it. Thanks
1696043941.0,neutral,@paultelner lol I really wanna go there!! Imma check the vid out rite now
1696043955.0,worry,"May the fourth be with you.  Oh come on, no one had actually spelled it out yet"
1696043975.0,love,&lt;3 alayellow
1696044006.0,hate,"@snookca I find mondays are the busiest days. I come into work, and there are 100 things to do cause the boss works weekends."
1696044041.0,worry,@bonobo_fr Yes I saw the Village but the restaurant in the Village Square has a sign above it that reads &quot;Digestif.&quot;
1696044046.0,happiness,On an operations conference call with the great peeps @campusadvantage team. Y'all make Mondays a bit easier to handle.
1696044107.0,relief,@Utopia_of_Chas good mornin sunshine...at least the work puter will go faster
1696044159.0,happiness,"one of my favorite, most relaxing songs to wake up to: http://tinyurl.com/c8fr3e Good morning."
1696044198.0,love,lapit na ko magout. lapit na fated to love you.hehe  http://plurk.com/p/rrj4e
1696044222.0,neutral,home from school now. watching that '70 show
1696044255.0,fun,"@Brawny2004 true true, I'm writing atm, trying 2 b coherent about the last 4 yrs&amp;string narratives through it but my meats rotting nicely"
1696044314.0,happiness,Listening to Miley Cyrus Breakout CD ! love it!
1696044338.0,neutral,"Oops. I overlooked this LOLdog, also germane to #starwarsday :  http://tinyurl.com/cmal68 This is one of my earlier and better efforts"
1696044347.0,neutral,Lebron maybe the MVP this year ... but I like the Lakers to win the NBA Title
1696044479.0,happiness,@SedzOz no actually it gets rid of the bacteria and they thaw out nicely
1696044519.0,love,Loves Agustin and his happy morning moods
1696044520.0,fun,Morning peeps... If you need to get at me you know where I am... I'll be around  ? http://blip.fm/~5jtyh
1696044521.0,worry,@matalatine I scare you? No!
1696044534.0,worry,@sankar_datti Thanks sankar for ur wishes
1696044589.0,love,"@brinahaha i'm just starting it brinn, guess what?? i get my laptop back  but i can't use the messenger, hate it."
1696044631.0,happiness,Just checking in to say Good Monday Morning to all my #mamo friends....
1696044663.0,fun,"@emmaemelie haha thanx.. now, twitter is a lot more public at YBC than i presumed"
1696044681.0,fun,just got home from the gym..tennis first then badminton.ehehe!
1696044706.0,happiness,working my ass off and I am completely happy
1696044896.0,happiness,@LarryWalksFast Cool. That'd be fantastic!
1696044947.0,happiness,@artistico The John Lennon poster. My inner fan girl is dancing with joy.
1696045002.0,happiness,@ BeardBurk: Their being optimistic
1696045098.0,fun,YES!! REPRIEVE!! One paper pushed back until Friday! That leaves just three more pages due by 4:00pm... not even a problem.
1696045110.0,worry,Nailing some webconcepting *in the zone*. I should be awarded..
1696045146.0,neutral,@MabelandViolet I was going to send you the photo by DM but can't as you not following me...
1696045156.0,neutral,@SnappyTouch Someone hardcoded 650mb into my brain back in the 90s
1696045290.0,enthusiasm,"booziest weekend in a long time, good fun though!"
1696045331.0,happiness,"Photo: jdperry: Seriously, theseï¿½pictures make my day.  Hahaha. Iï¿½always just go aroundï¿½saying ï¿½OMG did you... http://tumblr.com/xzn1pir8s"
1696045335.0,surprise,being new to Twitter?!?!?
1696045349.0,fun,@apmckeown it sure is  Hope you're having a great morning
1696045388.0,fun,167 SQL queries to display one single deal page on OzBargain. Looks like I'll have fun optimising it!  Bad bad Drupal...
1696045408.0,neutral,@calebhawk i cannot deal w/ this tweet. lol.
1696045411.0,neutral,"@CaptainCeej Jungle Book, Mary Poppins, or Bugs Life - depending on if you want cartoon, live action or cgi"
1696045448.0,happiness,@mirnygirly If it doesn't work out drop me a line. I would love to talk with you more about this
1696045452.0,happiness,"Hey, thanks for the follow, wow this is exciting a new tweet."
1696045471.0,happiness,MORNING EVERY1! Giveaway at http://tinyurl.com/dhc4hg  Mod Kid Emma pattern &amp;$25 GiftCert to HipFabric!! GO check it out
1696045550.0,fun,@nickdaigle too short as usual...  but was awesome
1696045563.0,surprise,just realized i have 30 followers HEY GUYS
1696045649.0,neutral,I got 5 in English lesson  now drinking sprite
1696045652.0,neutral,lowkey tired yet still energetic !
1696045680.0,relief,has almost completed the groundwork for Paper Pile.
1696045692.0,worry,"Back at it after a weekend of working in the yard. Didn't open the laptop once, and I'm thankful."
1696045695.0,relief,@LilzCREATiONS thanx for showin luv
1696045742.0,love,May the 4th Be with you all!
1696045747.0,love,@keithbrooks Glad to see you're still around
1696045839.0,enthusiasm,@gloria_hayden Welcome to Twitter!!
1696045842.0,relief,cute girl is finished with timing That Fool 1~ editing stage and waiting for spot translation.
1696045952.0,surprise,I right here...don't worry
1696045992.0,neutral,"@tailsy Absolutely, I was just thinking that"
1696046017.0,love,@wude72 @boulderdiaries Thank you!
1696085443.0,worry,Whole body is sore from moving hundreds of pieces of luggage last weekend.   Guess I should visit the gym more often
1696085483.0,surprise,today got her POP! t-shirt &amp; lovess ittt  haha x
1696085512.0,worry,found rollo! and got happy  hmmm.. guess i really do need to be inserted back into the matrix 0_o\
1696085525.0,neutral,Day of writing
1696085579.0,love,@EverywhereTrip Lovely profile + website! Very neat... love the &quot;where is gary&quot; ticker!
1696085611.0,worry,"@midnatsol hello hun, how's things going? Tell me all"
1696085669.0,neutral,@TechBabe I'll put your name on the list
1696085701.0,surprise,"Ahhh, 7 am meetings  thanks Reimer!"
1696085703.0,happiness,@clockworkmelt LOL I feel like drunk right now...
1696085764.0,happiness,found rollo! and got happy  hmmm.. guess i really do need to be inserted back into the matrix 0_o
1696085837.0,neutral,@RobertPattz hey dude im finishing my lullaby  dude i saw a pic of you w/ long hair umm lets just say keep it short ha
1696085853.0,neutral,"@ravegabe If you do, I'm sure you'll enjoy"
1696085906.0,happiness,Getting ready to launch the podcast of chapter 1 of &quot;Turning Left at Albuquerque&quot; this morning. I know you're excited - so am I!
1696086031.0,relief,@fotogypc What kind of help do you need with Machine embroidery?  I may bea able to help
1696086032.0,sadness,@orbicule wow great promo for orbicule. is there an english translation somewhere? my Norwegian isn't that good
1696086056.0,worry,@Jazzled4life Doubtful! It's going to be on 24/2!
1696086164.0,happiness,Hitting the (fairly empty) shops in Orlando! Off to downtown Disney later  http://tinyurl.com/cdsuws
1696086188.0,fun,Right all strapped in and ready to go   http://twitpic.com/4jloj
1696086199.0,happiness,Even though it is already Monday. Thanks for the #followfriday complements - you know who you are!
1696086227.0,happiness,Back from mountains
1696086366.0,neutral,@sween Whom do yu wanna kill ??
1696086391.0,relief,Paid bills. We get water and electricity for another month  Woot.
1696086443.0,happiness,"@jensen_ackles New to Twitter. New to Supernatural - im only 1 day old :0) Jst ordered 1st season, after seein 1 gud random ep lastnte"
1696086452.0,neutral,@JanitorusRex would be more fun to date then Steve-O.
1696086480.0,neutral,"@lynn_hong  Oh yeah, just came back from a weekend of cosplay photo marathons"
1696086496.0,sadness,I  didnt know there was a starwars day
1696086576.0,hate,@maenad_au see i never got kyile.. not then not now ... see I must have some taste
1696086661.0,worry,@photojack i am tempted to say that twitter is the best thing since sliced bread  #togs
1696086840.0,happiness,there.  She says it gives her an excuse to sleep in the other bed! LOL  They're different sizes or I would have switched them for her.
1696086886.0,hate,Iï¿½ï¿½m home  I hate school! Now im going to do do something fun because I have very boring. I want to have something to eat  Soon back!
1696086887.0,relief,Just had some 100 calorie Shortbread cookies and a handful of popcorn for breakfast. Think that that will give me some energy
1696086936.0,sadness,Big Sugar = yet another '90's bandwagon I was too late to get on. Next S&amp;D BNL should reunite them (kind of like they did for the Odds).
1696086983.0,fun,@north385com Well I'm obsessed w/all of them - but I watched the first one again last night  glorious! where can i get a wand?
1696087009.0,neutral,@FeliciaSlattery Kids attacking your keyboard?
1696087024.0,neutral,Figuring out how this Twitter thing works
1696087034.0,love,@bealove thank you my love
1696087123.0,happiness,what a great day
1696087161.0,relief,out of office on business....needed the get away
1696087176.0,neutral,"@JasonSobel Since part of your job is predicting what will happen on the golf course, what are you going to shoot?"
1696087202.0,happiness,"@LoveLauriexox - my son plays pitcher and catcher.  Beautiful weather this past weekend for baseball, but I am exhausted!"
1696087210.0,worry,"@GaryED46 I'm supposed to be bug fixing, and I'm Twittering, too. It's not good enough. It's Twitter or work. Bug fixing will have to go."
1696087271.0,happiness,@scottrmcgrew *dancing pirouette ballerina HUGS*  Morning my Awesome brudder!
1696087295.0,neutral,"@SQLChicken I should post some photos of my robots  ok - offline for 4 hours now. ttfn (oh, so IM...)"
1696087306.0,relief,FGinished Doinn Fake Tann Sitting Drinknig Coke And Watching Ink Heart
1696087315.0,relief,"@mikebrinkman Actually, the post shows they know what happens when you overflow..."
1696087364.0,happiness,@apizzle86: thanks!  and you being #80 just made my morning!
1696087394.0,surprise,@killakim NEW FRIEND?? hmmm... tell me more
1696087460.0,worry,"I'm now totally addicted to Farm Town. Frankly, it's more fun that fixing laptops or studying the diseases that will kill us all."
1696087521.0,happiness,@VisitGalena - we wouldn't miss it for the world!  ICCVB meetings @VisitPeoria Mon-Wed....  the fun is just beginning
1696087567.0,happiness,"@ZaraGreen no problem, keep it comin"
1696087569.0,love,@NatashaWhiteley congrats!
1696087600.0,happiness,hey @star45 sending some Florida sunshine your way  Supertramp ï¿½ It's Raining Again ï¿½ @DJDolceVita you m... ? http://blip.fm/~5jucn
1696087663.0,boredom,I'm SUPER tired and probably could sleep ALL day BUT I work 12:30 to 9:30 today in Tool Rental... Oh the Joy!!
1696087665.0,love,"@WFBL Thanks, the more, the merrier"
1696087707.0,neutral,@harrietglynn thanks
1696087743.0,worry,Back from NYC... convinced on moving to the LES by Fall
1696087749.0,neutral,"Work, work, work. Finally not sick, though."
1696087872.0,surprise,@DarkPiano I have my iTunes playing and one of ur songs just came on
1696087889.0,neutral,is looking forward to spending time with Mom today
1696087912.0,fun,About to Lock In on getting better  staying +
1696087942.0,happiness,@missrogue wow! that is an *awesome* review; carry it with you everywhere; laminate it; read it when down;just plain cool
1696087973.0,neutral,We should so go for the Cobra-Cam idea
1696088052.0,neutral,@boomerous Discrimination is not a bad thing. I've learned to say no. My children would say I mastered that years ago
1696088123.0,love,@kristenkey  so true...and so poetic! beautiful
1696088134.0,love,Mommas day is may 10th! Don't forget to do something nice for your mommyyy
1696088157.0,fun,why me? i am about to read another ecology book for two hours. its all good fun today
1696088225.0,relief,"Awh, thank you for your nice replies! Its so different, its scary so you've made me feel better!!"
1696088265.0,neutral,@denise183rd lol u better hurry up cause your ass is running late and whats for breakfast
1696088365.0,happiness,"@halfwelshdragon those cakes sure look good ,,took one if it's ok with you  ummm good tks"
1696088425.0,worry,@WaleDC Philly hasn't played it yet!!!  You have to do something about that!! Please
1696088433.0,sadness,(SINGZ) SO I THINK IM JST ABT DONE BEING UR GIRRRLFRIEND....IM LEAVIN....IM LEAVIN! JST LOVE CM!
1696088468.0,enthusiasm,"@pinkladyjen that's a shame, next time hon  yeah tea on thursday would be delightful thanks bestest sis in law x"
1696088579.0,worry,"@OurLittleAcre I guess, technically, I was still pregnant just a few months ago. Just with Alex instead of Elizabeth"
1696088633.0,worry,@kristalswan You're welcome! Cutie-pie kiddo.. in your picture btw  Love those shades!
1696088688.0,neutral,"Leaving minneapolis, doing some homework and going to watch my brothers tennis match later"
1696088693.0,happiness,Happy Birthday Mommy
1696088765.0,relief,@ssherrill115 Thanks! We're still all passing around germs here but we're surviving.  Have I missed anything?
1696088794.0,love,@gpsrunner awesome run report!   Did you see the bald eagle on the lighthouse?  That was their hangout when I last ran Discovery Park.
1696088809.0,love,Good Morning
1696088835.0,love,We looked at apartments this weekend.  Found one we like.  Hubby going today to try to rent one of the apartments.  Crossing Fingers
1696088846.0,fun,@dayzie63 LMï¿½ï¿½oï¿½o! my job is funn
1696088850.0,hate,has just joined twitter. reeeally dont understand how to use this lol
1696088865.0,neutral,"@cosita Morning! If I get to see it, I'll let you know. Right now, I'm going to go see Wolverine."
1696088937.0,happiness,@crazyfirebolt HAHA I LOVE THE WAY U PUT IT &quot;He lifts our feet off the ground spins us around and makes us crazier&quot;
1696089008.0,happiness,@tractorqueen Will do
1696089024.0,neutral,@vivid13 Thanks about the ponytail. I dreamt last night that I shaved my head...??? I guess it's a bigger deal than I thought.
1696089064.0,worry,Check out my song &quot;time to lose it&quot; on www.myspace.com/flownyce you'll enjoy it I promise
1696089080.0,love,@dominicalevina oh! that's my baby picture. i try to convince myself i'm still that cute. heheh.
1696089109.0,enthusiasm,....dont act like your not impressed
1696089169.0,love,"@fmlim If you do, I'm sure you'll enjoy"
1696089262.0,happiness,Happy Star Wars Day - May the 4th be with you
1696089284.0,fun,Bed def beat out gym this morning  .....still snuggling w Spike.
1696089343.0,relief,@MsCityCouture chillin wassup ma?? ayo in cali my day just started idk where u r but u have a gud day YA diggg
1696089351.0,happiness,@robluketic  Thank you so much. That was so nice of you and I was happy to hear you voice  You've really started something Good!! xo
1696089360.0,love,@RachelleKOMO Very cute!  Don't miss out on puppy school.  Now's the time.
1696089389.0,happiness,"Ah, that was easy  I just received the new link for the Reegie rig"
1696089536.0,fun,Just wrote up tomorrow's #DWorlds show. @DesigningWorlds followers get a feed soon: mine see it first  http://bit.ly/6jLaL
1696133121.0,fun,"hey peoples, dont you just hate being grounded haha, im just sat eating an apple and watching death note (some anime)"
1696133157.0,neutral,"@JennWebb Yeah, I kinda got over the whole Barry Manilow phase."
1696133172.0,sadness,"desktop quad-core Win7 boot time = 2'25&quot;, laptop dual-core w/ SSD Win7 boot time = 0' 13&quot; =&gt; SSD for desktop arrives in 2 days"
1696133272.0,worry,@Pixeljunkie202 Kind of glad I never started Kings now - one less thing to be upset about
1696133339.0,worry,wishing I were somewhere else besides here!!  Don't worry this won't dampen my day and neither will the rain
1696133453.0,fun,@hcolephotos YOU'RE A BIG DAMN DEAL!!!!!!!  Have fun
1696133510.0,worry,"another week, another org change discussion...."
1696133547.0,happiness,@spazzyyarn he totally got you! ;) i think it's awesome.
1696133620.0,happiness,"@infovestment LOL, very true. I've been keeping an eye out for that - they arent very tech savvy so I've been alright thus far"
1696133692.0,neutral,@sheila_H ok so who do you know on Daisy of Love? And have you seen it yet. oh lord
1696133746.0,happiness,@acousticalt I'll be listening!
1696133776.0,neutral,Running errands with my little man. Maybe he won't act like a 3 year old today.
1696133793.0,relief,"At school 8am to 7pm, then keone chonie's class  have a good day!"
1696133800.0,fun,@TheRealKeeks Not Pretty But one hell of a show  non the less
1696133809.0,happiness,Happy nurses week! It's our first one as rn's
1696133820.0,happiness,Moving today!!  I'm so excited!
1696133860.0,surprise,@Sarahbelle1414 yeah those are better ads  It makes them look part of your content rather than blatant adverts ;)
1696133938.0,happiness,back to athens. ????? ? ??????
1696133982.0,neutral,@j0shu4 idk... maybe...
1696134061.0,fun,@AlGov lmao I'm glad I'm not the only one
1696134095.0,happiness,proud of the ceviche and bellinis turning out so well and LOVING the smell of fresh flowers in the house
1696134156.0,happiness,@sabrina215 YES!! cant wait. hope these vip passes help since people already campin out hahah
1696134180.0,sadness,@jordanknight I'm not having a good day... can u cheer me up with a tweet?  Even Tink will do. LOL.
1696134225.0,love,@solangeknowles cn i gt a twit frm u pls?  Hva gr8 shw 2nyt !
1696134311.0,neutral,Couldn't let you twitter alone
1696134383.0,neutral,going to work till 3...then maybe ride the horses and take my sister to softball pratice
1696134386.0,sadness,@jimmyheartcore awwwww snaaaap Jimmaaayy.  You are the man with hookups.  Too bad I'm so far away!!
1696134397.0,neutral,@meldrum83 kids will not eat salad so they getting crisps only salad for me and mr can make his bloody own
1696134398.0,happiness,@zipvojames Well......minus being related to Greg...lol.....just kidding
1696134446.0,love,is soo in love with beyonce's song &quot;smash into you&quot;
1696134518.0,happiness,@chetbuchanan SANJAYA FOREVER! HAHAHAHAHAHA!!!!
1696134544.0,neutral,@silverpearl17 Hey there! What's up?!
1696134616.0,surprise,@eddwriter call me when your done with your finals and tell me how you did  YOU CAN DO IT!!!!!!!!!
1696134631.0,neutral,@MaternalSpark (Raises hand) Oh! Oh! Me too! #caffeine
1696134650.0,fun,@joyousnfree lol. No new diet plan...ran late for wrk so didn't hav a chance to make lunch. I ate a lot when I got hm!
1696134660.0,neutral,has bought more holiday clothes
1696134697.0,enthusiasm,"@thedrawingroom hilarious. so if she acts up, all you have to do is say 1 little word...&quot;gummed up&quot; grosses me out; hub says it 2 torment"
1696134733.0,love,@QueenieCyrus Heyyy  wats up?
1696134814.0,worry,Mmm wasabi coated peanuts! Burns so good
1696134815.0,surprise,@jmbuckingham Really?? I feel special
1696134843.0,happiness,Um... happy star wars day btw. Cheers to all you scruffy looking nerfherders and hot ami's out there.
1696134887.0,love,... thanks everybody for your wonderful feedback re my Happiletter
1696134896.0,worry,::Ugh:: Euro Civ exam... Studio Later though
1696134918.0,happiness,I've brush my teeth but im eating Chocolates right now ha-ha just sharing
1696134932.0,worry,"Happy Star Wars Day, everyone! May the force be with you all, be you Padawan or Jedi."
1696134998.0,worry,@mythalez Scii-fi effects definitely look silly no doubt but its worth a watch inspite of that!!
1696135064.0,happiness,my last full week of school!
1696135084.0,happiness,out shopping....
1696135090.0,happiness,@SoldierBeetle Your welcome hun!    They are all amazing people - make sure to say hello to them!
1696135102.0,happiness,"No Evidence, No Conviction ! Absolutely hilarious.. Makes my day every time  http://bit.ly/lrolJ"
1696135115.0,neutral,@MmmBaileys @carli_chick Hello
1696135117.0,happiness,@cocosbutter its already good...I got to meet you!
1696135149.0,love,"@jenfraiz I loves me some Jeff Lynne, and I do enjoy sitar work, but that was kinda weird. To each his own, I s'pose!"
1696135176.0,happiness,yeah  just made twitter
1696135181.0,fun,@peebles95 call me later so i can tell you all about the weekend. Easier over phone.
1696135219.0,neutral,Ugh Final Exam today....Ready for my Summer to start.
1696135230.0,neutral,"@kevsbrtny It depends on your goals &amp; how much you want to spend  Cannondale, Specialized and Cervelo are all good brands."
1696135265.0,neutral,@aquarices2 just driving...err speeding.
1696135285.0,relief,@HeavyBank That's the good part about it. YOU DON'T HAVE TO KNOW ANYONE!
1696135306.0,happiness,Good Afternoon
1696135315.0,happiness,@imjustcreative having a F**Kin' great day over there Graham isn't it
1696135333.0,fun,shake shake shake shake shake it
1696135368.0,worry,ahhh bank holiday slept late now going to dinner in my sisters whos a real &quot;monica&quot;  hahah and im late il get cold dinner now
1696135462.0,worry,"got a translation offer today. couldn't say no, even though it's german  simple computer stuff mostly. and only a couple hundred words."
1696135491.0,love,@modmark hope y'all enjoy the MusicBoat Cruise.  What a tough job - haha!!!
1696135608.0,empty,"@strawfoot @markn @johnhalton No, seriously you guys, I /wanted/ to kick Monday off with #starwarswithaddedpants spam.  Really"
1696135640.0,happiness,@ru5tyloxx  You're silly.
1696135705.0,happiness,The seat was a nice place to go
1696135707.0,happiness,haiszt.. im here in the office doing nothing but tweet haha! fun!
1696135814.0,happiness,@allicandy95 testing.... Hey! I gotta add you as someone to follow
1696135859.0,happiness,"@czarinas78 Ah  So you've seen both. (Either way, you get to experience the fantasy of sound and shock waves in the vacuum of space. Heh.)"
1696135900.0,fun,I cant WAIT to be home and snuggle with my puppies! and my Fiance
1696135992.0,worry,hahas . dam tried . just nw got exam . don know how much i will get . . but i having fun today . with my pri sch friends  until 5plus . =D
1696136022.0,happiness,I am so happy. Keve is here for early Mother's day. Let's be quiet. He drove all night and is sleeping.
1696136086.0,neutral,Volunteering at Down Syndrome Indiana on Wednesday
1696136131.0,worry,Goooosh! Someone payed my LastFM subscription  ^^
1696136151.0,neutral,Will be your DJ for a little while! Tune in if you want  www.soompiradio.com @soompi
1696136173.0,love,is listening to &quot;La La Land&quot; i love it
1696136212.0,neutral,@pingpingss &quot;just&quot; - http://tinyurl.com/cuy43t
1696136281.0,happiness,@shrinkingjes WHOO HOO. Congrats on getting under 200lbs
1696136375.0,love,"Getting ready to meet Laura!  Than training, even if I'm sick."
1696136477.0,happiness,"Okay so yesterday was good went food shopping, cooked some chicken tacos and bakes some cookies!!!  Now I am back at work."
1696136567.0,surprise,wow...i have to many bookmarks...i just spent a good hour organizing
1696136591.0,happiness,@meghanian I think I got it fixed! Woo hoo!
1696136625.0,love,"Just wanted to give a quick welcome and thanks to all of you whom I now follow or have following me, looking frward to tweeting w/ you"
1696136662.0,happiness,@VIVIatTheDisco Good luck on your first day !!!!
1696136711.0,neutral,Also... @earthXplorer @DanTraveling @lonelyplanet @brianepeters #travel #backpacking hope you enjoy our pics &amp; videos
1696136761.0,relief,Just finished first workout on Jillian Michaels 30day making the cut program!  Feeling great  Hopefully the eating will be just as good
1696136823.0,neutral,last day of classes!!
1696136901.0,happiness,@dopenhagen are you in KL? I am  up for a drink?
1696136920.0,worry,@edwelker make sure you practice your hooping today!
1696137023.0,happiness,@AsunUnique  Apple has done some impressive things for my almost 2 year old macbook. Except when I poured coffee into the keyboard.
1696137120.0,happiness,my c key is stating to work.  yayness.
1696137205.0,love,"Having indian food in the middle of Wales, very very typical, huh?"
1696137209.0,enthusiasm,@MorrisonCorner i don't have any excuse other than night shifts! we got our orphan lambs from a local farmer so we cheated
1696137253.0,surprise,"@hesselbom Ok, which album to start with? After listening to Frank Black for years I found out he used to play in #Pixies."
1696137264.0,love,"@deeeniseee eh, you're a really nice girl   How are you? miss youuuuuuu"
1696137267.0,neutral,@sez101 thank you Sezi
1696175596.0,surprise,"@egeriis it is the lightest, cleanest, most precise and as far as i know fastest engine around"
1696175677.0,surprise,"@mistygirlph Thanks!  Yes, this sudden downpour does seem rather freakish. Is it really the end of summer here in the Philippines?"
1696175749.0,neutral,"$ES_F interestign setup,the FED is forced to buy bonds,whic pressures stocks,while the gvnmt spins news to raise stocks,left&amp;right hand"
1696175784.0,neutral,Step-by-step I'm leaving it all behind
1696175786.0,worry,@arodomus aww sorry to hear you are having a bad time. Remember: this too shall pass
1696175809.0,happiness,Just picked up my copies of the printed brochures I did for the BWRC. So excited
1696175856.0,happiness,"all pugged in and ready to go. device updates on, so feel free to bombard me at any time.  Time to actually get something done."
1696175895.0,worry,@jordanknight are you TINK'N the people on the street in NY waiting 4 friday are crazy? Brooke
1696175899.0,neutral,"@xktstarx oh actually, the one on there is my old number, i'll change it now, it ends with 023"
1696175909.0,happiness,Im fine also..up way to early..lol...soo those r all ur dogs? to kut3 ..i def want a pit! lol
1696176059.0,surprise,@geekjames It's amazing the DVDs I'll put on my Netflix list just based on the trash potential inherent in their titles
1696176064.0,sadness,@xxPat..not that school wouldnt suck all the time
1696176102.0,sadness,"blerg, damn you Monday, why must you always come.  Decent weekend, new glasses, hair color and got carded at Gamestop = awesome ego boost"
1696176156.0,neutral,has made up her mind.....
1696176189.0,love,@aea1023 thanks thought you might want a flower today.
1696176216.0,neutral,@JJaneBB follow me if you like to hear interesting stories
1696176218.0,love,@MarieLuv  YOU MAKIN' ME HORNY
1696176248.0,neutral,First Day for research at Edmonton General
1696176277.0,worry,The phones are lit up like christmas trees. Go to work people. You don't have to get everything done on monday.
1696176282.0,worry,Happy Star Wars Day // Will Week
1696176294.0,love,@jordanknight  yes really if it is that time of day again.   xxxxxxxxxxxxxxxxx
1696176315.0,happiness,Waking up .....working....Happy as can be!  Its gonna be a great day today... I can see it..and im not sore from Running yesterday!!!
1696176420.0,neutral,Mmmmmmmm... ? it in the morning
1696176460.0,neutral,"@BackStory Maybe u should get a coffee machine at your new desk, seems appropriate"
1696176467.0,fun,listening to the online radio; oldies
1696176527.0,neutral,Off to band practice
1696176628.0,neutral,Afternoon all - how is everybody?
1696176632.0,relief,@RitasItalianIce Cherry Italian Ice is my fave. I want to get the local Ritas on Twitter so they'll send out the daily flavors.
1696176696.0,fun,"Wool, time for the top cote"
1696176708.0,fun,"says livejournal is being a bee-eye-tee-see-hedge. Dum dee dum, ok back to work!"
1696176787.0,surprise,@goatfox yes i have read them many times.
1696176811.0,happiness,Apparently today is Happy Star Wars day.  I'm suppose to say may the 4th be with you.
1696176868.0,neutral,"And i ain't happy go lucky, its just today... The world don't feel ugly"
1696176875.0,happiness,@richa_august84 haha...  may be.. hehe.. I might have been imported.  but i love the heat... love playing football on a hot day....
1696176895.0,neutral,"Guys Richard fleeshman got twitter, FOLLOW HIM  @RFleeshman"
1696176922.0,relief,TextMate crashed for the first time in 3 months. Not too bad actually  #textmate
1696176930.0,love,Can someone chemics ?
1696176944.0,neutral,going to bed. night
1696176955.0,love,"the big boss is out all week.. small yay. free lunch for the office today, big yay!"
1696176975.0,fun,@wossy http://twitpic.com/4jjdx - Soak your had in hot water (but not boiling) for about 30mins - it'll pull them right out
1696176998.0,fun,@stylenoirgossip such a great idea!
1696177079.0,love,Nobody does it better than www.traveljunky.com Not even half as good   ? http://blip.fm/~5jv7j
1696177137.0,neutral,"And here goes my first Twitter from #TwitterBerry Application from my #BlackBerry Bold 9000..  Cheers, long live.. #SMR"
1696177162.0,surprise,@ejhildreth  I like it!
1696177164.0,worry,@kirstiealley that is soooo scary! Be careful! We only have one Kirstie!
1696177202.0,neutral,"@LilBrownGirlie see most people didn't like deadpool cause it wasn't true to the comics, I'm guessing you like Ryan Reynolds"
1696177212.0,worry,"@darlsXzpott3r I'm doing good thanks   And yourself? and sorry, lil busy at the moment."
1696177395.0,worry,"@ddlovato who said demi can't wear her Converse with her dress oh baby, that's just demi."
1696177464.0,neutral,Watchin Scooby Doo 2
1696177526.0,love,@pseudosophical YAY YOU! So proud of you!  and I'm not even being sarcastic. Even though you told me to shut the fuck up.
1696177558.0,neutral,checkin twitter out!
1696177564.0,surprise,"feels the same way about cherry-flavored items as Shannt does about grapes. Strange, but true."
1696177658.0,fun,"@ngeow Yeah, planning to do that actually. Got a Kinokuniya discount card, so I'm going to splurge.  Just worried about being overwhelmed."
1696177672.0,worry,Definition of senioritis: Me. About to go to chem II and calculus. Not good classes to feel like slackin
1696177723.0,happiness,@jackalltimelow I just got my JAGK shirt in the mail! Omg I love it!!!  see you saturday!!
1696177810.0,neutral,"@rose_ville  yay green!  It certainly makes all the rain worth it.  And it's nice and cozy being indoors, knitting"
1696177823.0,worry,@BadAsh77 got it i'll send you an email in a lil bit i have a lot to say
1696177885.0,worry,@gthogan I think you forgot a couple exclamation points.
1696177933.0,sadness,@t_rothlisberger That's fucking awesome!  *bookmark*
1696177992.0,neutral,is enjoying the night with her folks.
1696178064.0,neutral,Im trying to make my MySpace look good. Check it in about 30 mins and leave me a comment
1696178078.0,happiness,It is going to be a beautiful day!
1696178081.0,neutral,at work......thinking about the rest of my finals...summer almost here
1696178110.0,neutral,Going to hibernate
1696178112.0,relief,@islandprincess2 LMAO!! That is so funny!  Thanks for sharing...I needed that laugh
1696178123.0,worry,@TheRealKeeks Thats ok Keeks I'll Pass the 151 to you that will chill you out
